Time[s], Channel 7
-0.100000000000000, 1
0.000000000000000, 0
0.000005500000000, 1
0.000010750000000, 0
0.000032500000000, 1
0.000037750000000, 0
0.000048500000000, 1
0.000126250000000, 0
0.000179500000000, 1
0.000252750000000, 0
0.000258250000000, 1
0.000269000000000, 0
0.000274250000000, 1
0.000279750000000, 0
0.000306500000000, 1
0.000414000000000, 0
0.000467500000000, 1
0.001720500000000, 0
0.001726000000000, 1
0.001731250000000, 0
0.001753000000000, 1
0.001758250000000, 0
0.001769000000000, 1
0.001843250000000, 0
0.001896500000000, 1
0.002000250000000, 0
0.002005750000000, 1
0.002011000000000, 0
0.002016500000000, 1
0.002027000000000, 0
0.002054000000000, 1
0.002093750000000, 0
0.002147250000000, 1
0.002242250000000, 0
0.002247500000000, 1
0.002263750000000, 0
0.002296000000000, 1
0.002392500000000, 0
0.002446000000000, 1
0.002753000000000, 0
0.002758500000000, 1
0.002763750000000, 0
0.002785250000000, 1
0.002790500000000, 0
0.002801500000000, 1
0.002856500000000, 0
0.002909750000000, 1
0.003011000000000, 0
0.003021750000000, 1
0.003032500000000, 0
0.003064750000000, 1
0.003187000000000, 0
0.003240500000000, 1
0.003317500000000, 0
0.003323000000000, 1
0.003328250000000, 0
0.003371250000000, 1
0.003405750000000, 0
0.003459000000000, 1
0.003640000000000, 0
0.003656250000000, 1
0.003661500000000, 0
0.003694000000000, 1
0.003725500000000, 0
0.003779000000000, 1
0.004150750000000, 0
0.004156250000000, 1
0.004161500000000, 0
0.004183250000000, 1
0.004188500000000, 0
0.004199250000000, 1
0.004274750000000, 0
0.004328250000000, 1
0.004570250000000, 0
0.004575750000000, 1
0.004581000000000, 0
0.004586500000000, 1
0.004591750000000, 0
0.004624000000000, 1
0.004856000000000, 0
0.004909500000000, 1
0.005005750000000, 0
0.005032750000000, 1
0.005038000000000, 0
0.005048750000000, 1
0.005054250000000, 0
0.005059500000000, 1
0.005154750000000, 0
0.005208250000000, 1
0.092388000000000, 0
0.092393500000000, 1
0.092398750000000, 0
0.092420500000000, 1
0.092425750000000, 0
0.092436500000000, 1
0.092480750000000, 0
0.092534000000000, 1
0.092608500000000, 0
0.092614000000000, 1
0.092624750000000, 0
0.092630000000000, 1
0.092635500000000, 0
0.092662250000000, 1
0.092886000000000, 0
0.092902000000000, 1
0.092907250000000, 0
0.092912750000000, 1
0.092918000000000, 0
0.092939250000000, 1
